CDM project reference number,HostParty,Issuance process ID,Issuance date,Status,Total,Vintage Year
667,BR,SGS-UKL1242744399.86,16/12/09,Held," 22,686 ",2008
472,BR,DNV-CUK1212990586.87,15/12/09,Held," 38,413 ",2007
1478,CN,JACO1225871736.97,15/12/09,Held," 85,593 ",2008
1284,CN,SGS-UKL1251277315.48,11/12/09,Held," 240,340 ",2009
537,CN,SGS-UKL1251456116.3,11/12/09,Held," 41,297 ",2008
1814,CN,RWTUV1241629654.1,10/12/09,Held," 13,033 ",2008
996,CN,SGS-UKL1246616706.47,10/12/09,Held," 28,827 ",2008
193,CN,SGS-UKL1249565967.66,10/12/09,Held," 1,379,288 ",2009
1624,CN,BVQI1242540725.61,9/12/09,Held," 21,803 ",2008
227,IN,RWTUV1237986311.74,9/12/09,Held," 30,221 ",2008
906,CN,SGS-UKL1247645584.25,9/12/09,Held," 61,937 ",2008
878,CN,SGS-UKL1248363434.18,9/12/09,Held," 28,147 ",2008
2007,CN,BVQI1247850219.8,7/12/09,Held," 36,207 ",2009
1017,IN,SGS-UKL1234192981.03,7/12/09,Held," 32,313 ",2007
1222,CN,SGS-UKL1246374510.23,7/12/09,Held," 52,837 ",2008
1226,CN,SGS-UKL1246617358.21,7/12/09,Held," 150,241 ",2008
100,LK,DNV-CUK1242016288.21,4/12/09,Held," 13,885 ",2007
1430,CN,DNV-CUK1246446671.38,3/12/09,Held," 30,458 ",2008
1318,CN,SGS-UKL1245060582.33,3/12/09,Held," 70,019 ",2008
873,CN,SGS-UKL1248363198.67,3/12/09,Held," 44,565 ",2008
838,IN,SGS-UKL1250075196.96,3/12/09,Held," 504,355 ",2009
1592,CN,TUEV-SUED1249635620.04,3/12/09,Held," 81,846 ",2008
750,IN,DNV-CUK1245839545.57,2/12/09,Held," 20,257 ",2008
1496,CN,DNV-CUK1246445983.35,2/12/09,Held," 32,259 ",2008
1489,CN,DNV-CUK1246447571.43,2/12/09,Held," 27,700 ",2008
1485,CN,DNV-CUK1246447831.29,2/12/09,Held," 18,008 ",2008
1734,CN,SGS-UKL1247477023.18,30/11/09,Held," 45,839 ",2008
1822,CN,SGS-UKL1247648563.33,30/11/09,Held," 24,032 ",2009
2047,CN,BVQI1245079382.2,26/11/09,Held," 60,953 ",2008
347,IN,SGS-UKL1240308151.92,26/11/09,Held," 23,652 ",2008
3,KR,DNV-CUK1235384829.6,24/11/09,Held," 438,989 ",2008
1432,CN,RWTUV1241629529.92,24/11/09,Held," 162,501 ",2008
335,BR,DNV-CUK1240171592.47,23/11/09,Held," 17,858 ",2008
364,BR,DNV-CUK1240172689.44,23/11/09,Held," 54,154 ",2008
499,IN,SGS-UKL1241518514.21,23/11/09,Held," 45,817 ",2009
549,CN,SGS-UKL1247654942.36,23/11/09,Held," 1,250,670 ",2009
842,CN,SGS-UKL1248446324.46,23/11/09,Held," 117,551 ",2008
2049,CN,BVQI1246882674.15,19/11/09,Held," 71,967 ",2008
2032,CN,BVQI1246883150.37,19/11/09,Held," 72,346 ",2008
1038,CN,BVQI1247849759.21,19/11/09,Held," 24,070 ",2008
122,CO,ICONTEC1236645179.12,19/11/09,Held," 20,015 ",2007
2040,CN,BVQI1242917413.42,18/11/09,Held," 56,618 ",2008
1833,CN,BVQI1245751560.85,18/11/09,Held," 45,084 ",2009
894,CN,SGS-UKL1247476749.94,18/11/09,Held," 48,157 ",2008
2068,CN,SGS-UKL1248966116.02,18/11/09,Held," 88,062 ",2009
348,IN,SGS-UKL1243497730.2,16/11/09,Held," 19,498 ",2008
11,CN,SGS-UKL1244204359.41,16/11/09,Held," 2,729,041 ",2009
1628,CN,SGS-UKL1245055535.26,16/11/09,Held," 118,271 ",2008
306,CN,SGS-UKL1246876977.74,16/11/09,Held," 3,688,758 ",2009
799,CL,TUEV-SUED1211208671.48,16/11/09,Held," 73,986 ",2007
2070,CN,RWTUV1239261986.74,13/11/09,Held," 16,979 ",2009
778,CN,SGS-UKL1240824097.63,13/11/09,Held," 88,236 ",2008
1118,CN,SGS-UKL1249376614.09,13/11/09,Held," 186,621 ",2008
2158,CN,BVQI1245079775.64,12/11/09,Held," 53,428 ",2008
765,KR,DNV-CUK1236323985.79,12/11/09,Held," 342,983 ",2008
126,CN,DNV-CUK1237275410.65,12/11/09,Held," 43,762 ",2007
327,IN,TUEV-SUED1220276421.38,12/11/09,Held," 32,242 ",2007
799,CL,TUEV-SUED1239698726.89,12/11/09,Held," 141,775 ",2008
1742,CN,BVQI1245662083.32,11/11/09,Held," 24,900 ",2008
366,CN,DNV-CUK1236140857.83,11/11/09,Held," 33,132 ",2008
165,BR,TUEV-SUED1246870920.17,11/11/09,Held," 112,708 ",2009
1990,CN,BVQI1244858296.56,9/11/09,Held," 33,948 ",2008
2078,CN,BVQI1244858810.42,9/11/09,Held," 53,778 ",2008
1021,IN,DNV-CUK1222418837.49,5/11/09,Held," 59,201 ",2005
118,IN,DNV-CUK1236061171.03,5/11/09,Held," 16,500 ",2008
557,PK,DNV-CUK1245126451.54,5/11/09,Held," 351,223 ",2009
2133,CN,BVQI1246619572.31,4/11/09,Held," 49,869 ",2009
404,BR,DNV-CUK1234931939.59,4/11/09,Held," 108,212 ",2008
846,MX,RWTUV1220428859.64,4/11/09,Held," 150,064 ",2007
435,VN,TECO1229661220.01,4/11/09,Held," 1,243 ",2008
99,KR,TUEV-SUED1248785889.25,4/11/09,Held," 877,545 ",2009
1194,CN,SGS-UKL1247217526.23,3/11/09,Held," 1,161,272 ",2009
591,IN,DNV-CUK1238758820.59,2/11/09,Held," 22,507 ",2008
275,CO,ICONTEC1241581637.01,2/11/09,Held," 16,688 ",2007
851,KR,KFQ1210899355.23,2/11/09,Held," 225,919 ",2007
1105,CN,SGS-UKL1247136360.87,2/11/09,Held," 839,272 ",2009
1370,IL,DNV-CUK1215677004.89,30/10/09,Held," 22,837 ",2008
557,PK,DNV-CUK1234761360.09,30/10/09,Held," 410,126 ",2008
1038,CN,TUEV-SUED1223464383.15,30/10/09,Held," 35,486 ",2007
1390,CN,SGS-UKL1220369250.52,29/10/09,Held," 34,108 ",2008
232,CN,SGS-UKL1247216852.35,29/10/09,Held," 2,760,990 ",2009
116,BR,TUEV-SUED1248085169.19,29/10/09,Held," 386,213 ",2009
489,BR,BVQI1231430936.22,28/10/09,Held," 14,032 ",2008
215,BR,BVQI1234909566.18,28/10/09,Held," 42,916 ",2007
811,CN,BVQI1242826858.12,28/10/09,Held," 109,658 ",2007
261,IN,DNV-CUK1220960482.97,28/10/09,Held," 21,515 ",2006
796,IN,RWTUV1218195042.93,28/10/09,Held," 15,547 ",2007
1059,IN,RWTUV1242032058.79,28/10/09,Held," 5,283 ",2008
1137,IN,SGS-UKL1227525996.76,28/10/09,Held," 12,296 ",2007
459,EC,TUEV-SUED1225816831.61,28/10/09,Held," 12,348 ",2007
460,EC,TUEV-SUED1225817211.17,28/10/09,Held," 5,558 ",2007
828,BR,TUEV-SUED1235739993.76,28/10/09,Held," 13,075 ",2007
99,KR,TUEV-SUED1248080227.03,28/10/09,Held," 451,352 ",2009
722,IN,RWTUV1225109682.86,23/10/09,Held," 12,576 ",2007
822,CL,TUEV-SUED1207302127.33,23/10/09,Held," 180,368 ",2007
464,MX,DNV-CUK1223624097.58,22/10/09,Held," 15,023 ",2007
1689,CN,SGS-UKL1228209040.25,22/10/09,Held," 35,740 ",2008
1453,MX,TUEV-SUED1228987925.44,22/10/09,Held," 69,615 ",2008
116,BR,TUEV-SUED1246462382.0,22/10/09,Held," 544,134 ",2009
1789,CN,DNV-CUK1244628369.11,21/10/09,Held," 14,882 ",2008
244,IN,BVQI1224141117.92,16/10/09,Held," 23,727 ",2007
1441,CN,DNV-CUK1224748338.99,16/10/09,Held," 268,885 ",2008
91,BR,SGS-UKL1225278429.48,16/10/09,Held," 222,468 ",2008
1467,CN,SGS-UKL1227697916.36,16/10/09,Held," 58,604 ",2008
156,HN,TUEV-SUED1206018188.9,15/10/09,Held," 10,764 ",2007
43,BR,SGS-UKL1231342912.46,14/10/09,Held," 10,465 ",2007
1550,IN,SGS-UKL1233236853.96,14/10/09,Held," 17,259 ",2008
807,AR,TUEV-SUED1241781979.2,14/10/09,Held," 322,191 ",2009
925,ZA,SGS-UKL1231328232.1,13/10/09,Held," 83,135 ",2008
1443,KR,DNV-CUK1213248112.44,9/10/09,Held," 17,733 ",2008
191,NI,DNV-CUK1222685726.21,9/10/09,Held," 76,754 ",2007
1250,CN,DNV-CUK1227003926.67,9/10/09,Held," 51,932 ",2007
999,IN,SGS-UKL1237548045.03,9/10/09,Held," 124,385 ",2008
868,CN,TUEV-SUED1239786489.34,9/10/09,Held," 808,726 ",2009
1497,IN,RWTUV1243265570.87,8/10/09,Held," 6,507 ",2008
1623,CN,BVQI1242540587.19,2/10/09,Held," 26,589 ",2008
802,IN,TUEV-SUED1225106818.93,2/10/09,Held," 12,516 ",2007
446,ZA,TUEV-SUED1228324480.03,2/10/09,Held," 32,730 ",2007
284,IN,DNV-CUK1238040768.38,1/10/09,Held," 33,363 ",2008
191,NI,SGS-UKL1240215239.56,1/10/09,Held," 41,607 ",2008
2072,CN,BVQI1243843281.41,30/9/09,Held," 36,631 ",2008
491,CN,DNV-CUK1242018096.64,30/9/09,Held," 72,046 ",2008
476,IN,RWTUV1242830708.17,30/9/09,Held," 36,771 ",2008
431,AR,SGS-UKL1244473929.39,30/9/09,Held," 20,724 ",2008
1605,CN,TUEV-SUED1228921972.66,30/9/09,Held," 38,330 ",2008
2038,CN,BVQI1243842468.99,25/9/09,Held," 52,538 ",2008
898,CN,DNV-CUK1206513673.3,25/9/09,Held," 47,130 ",2007
228,BR,DNV-CUK1238393039.64,25/9/09,Held," 72,663 ",2008
584,KR,Korean Standards Association1245121440.09,25/9/09,Held," 7,274 ",2008
9,HN,RWTUV1176794719.27,25/9/09,Held," 27,961 ",2007
883,CN,SGS-UKL1231148442.97,25/9/09,Held," 82,126 ",2008
550,CN,SGS-UKL1242384805.75,24/9/09,Held," 1,586,982 ",2009
328,IN,TUEV-SUED1220276768.17,24/9/09,Held," 23,241 ",2007
1155,CN,SGS-UKL1222185487.86,23/9/09,Held," 55,483 ",2007
2043,CN,SGS-UKL1242207930.93,23/9/09,Held," 32,855 ",2009
491,CN,DNV-CUK1225892626.27,22/9/09,Held," 87,229 ",2008
1615,IN,DNV-CUK1238413144.04,22/9/09,Held," 27,173 ",2008
928,AR,SGS-UKL1238490179.76,22/9/09,Held," 132,928 ",2008
839,IL,TUEV-SUED1236184997.65,22/9/09,Held," 30,534 ",2008
677,IN,SGS-UKL1200308704.15,17/9/09,Held," 4,138 ",2007
124,IN,SGS-UKL1203411899.02,17/9/09,Held," 43,873 ",2007
340,IN,SGS-UKL1204130513.49,17/9/09,Held," 59,208 ",2006
1081,CN,SGS-UKL1217413777.28,17/9/09,Held," 52,963 ",2007
889,BR,SGS-UKL1234260786.73,17/9/09,Held," 24,333 ",2008
672,CO,SGS-UKL1237547276.87,17/9/09,Held," 68,813 ",2008
554,CN,TUEV-SUED1213022385.82,17/9/09,Held," 15,350 ",2006
1229,CL,TUEV-SUED1224267280.18,17/9/09,Held," 189,100 ",2008
995,CN,TUEV-SUED1236270282.38,17/9/09,Held," 59,278 ",2007
116,BR,TUEV-SUED1243894207.69,17/9/09,Held," 557,687 ",2009
1151,IN,DNV-CUK1240811567.33,16/9/09,Held," 16,545 ",2008
471,IN,SGS-UKL1231767709.66,16/9/09,Held," 51,804 ",2007
807,AR,TUEV-SUED1235405721.73,16/9/09,Held," 297,036 ",2008
1130,IN,DNV-CUK1220338912.11,14/9/09,Held," 24,466 ",2007
1083,CN,SGS-UKL1205746573.96,14/9/09,Held," 624,343 ",2008
1379,IN,SGS-UKL1232384119.54,14/9/09,Held," 21,253 ",2008
297,SV,AENOR1212754505.34,10/9/09,Held," 200,735 ",2007
1402,CN,BVQI1228718928.88,10/9/09,Held," 46,487 ",2008
1416,CN,SGS-UKL1232103880.44,10/9/09,Held," 305,831 ",2008
752,ZA,SGS-UKL1236681217.02,10/9/09,Held," 321,234 ",2008
1225,CN,RWTUV1212767214.7,9/9/09,Held," 83,532 ",2007
1031,BO,SGS-UKL1220371875.14,9/9/09,Held," 207,844 ",2007
1542,IN,SGS-UKL1233236411.47,9/9/09,Held," 8,940 ",2008
1502,IL,RWTUV1240479899.33,4/9/09,Held," 27,762 ",2008
1104,PE,SGS-UKL1234450864.8,4/9/09,Held," 20,512 ",2007
238,CN,DNV-CUK1238499718.9,3/9/09,Held," 91,694 ",2008
99,KR,TUEV-SUED1244638397.92,3/9/09,Held," 1,357,744 ",2009
1090,CN,BVQI1235183314.03,2/9/09,Held," 60,281 ",2008
64,CN,BVQI1243846543.5,2/9/09,Held," 53,568 ",2008
1560,CN,BVQI1230199324.41,31/8/09,Held," 24,895 ",2008
604,GT,DNV-CUK1203396180.95,31/8/09,Held," 22,164 ",2007
268,BR,DNV-CUK1217918598.19,31/8/09,Held," 247,668 ",2007
362,IN,DNV-CUK1234934892.53,31/8/09,Held," 30,951 ",2007
758,IN,DNV-CUK1239277644.98,31/8/09,Held," 3,780 ",2007
1,IN,DNV-CUK1244704282.93,31/8/09,Held," 2,299,737 ",2009
429,BR,SGS-UKL1236697578.27,31/8/09,Held," 20,511 ",2007
1244,CN,SGS-UKL1237369326.81,31/8/09,Held," 40,984 ",2008
1664,CN,SGS-UKL1238488762.88,31/8/09,Held," 21,618 ",2008
1011,BR,TUEV-SUED1223651572.02,31/8/09,Held," 39,374 ",2008
614,EC,TUEV-SUED1225816173.9,31/8/09,Held," 15,420 ",2007
807,AR,TUEV-SUED1235405278.69,28/8/09,Held," 663,398 ",2008
480,BR,RWTUV1229411575.22,27/8/09,Held," 17,311 ",2007
288,MY,SGS-UKL1208784891.73,27/8/09,Held," 25,139 ",2007
799,CL,TUEV-SUED1220518935.59,27/8/09,Held," 92,168 ",2008
117,IN,DNV-CUK1236060988.14,21/8/09,Held," 14,123 ",2008
1590,CN,SGS-UKL1234449151.13,21/8/09,Held," 84,842 ",2008
1758,JO,DNV-CUK1235490303.77,20/8/09,Held," 215,513 ",2008
1102,CN,SGS-UKL1230115295.61,20/8/09,Held," 45,129 ",2007
1499,CN,SGS-UKL1232034861.23,20/8/09,Held," 26,843 ",2008
767,CN,SGS-UKL1241513819.53,20/8/09,Held," 964,430 ",2008
915,IN,DNV-CUK1210080126.25,19/8/09,Held," 17,519 ",2007
549,CN,SGS-UKL1242633981.53,19/8/09,Held," 2,405,750 ",2008
212,BR,SGS-UKL1234263372.63,18/8/09,Held," 17,122 ",2007
869,CN,SGS-UKL1238489501.12,17/8/09,Held," 103,064 ",2008
770,CN,TUEV-SUED1190301506.41,17/8/09,Held," 126,657 ",2006
211,BR,BVQI1187349556.12,14/8/09,Held," 15,629 ",2006
211,BR,BVQI1220957682.13,14/8/09,Held," 23,080 ",2007
886,CN,RWTUV1236254176.3,14/8/09,Held," 67,865 ",2008
193,CN,SGS-UKL1241683085.07,14/8/09,Held," 990,916 ",2009
83,HN,DNV-CUK1234932092.7,13/8/09,Held," 36,035 ",2007
888,BR,DNV-CUK1235362584.77,13/8/09,Held," 51,524 ",2008
382,IN,DNV-CUK1239277833.42,13/8/09,Held," 10,648 ",2007
698,BR,DNV-CUK1218278925.76,12/8/09,Held," 4,861 ",2007
888,BR,DNV-CUK1224747792.84,12/8/09,Held," 32,265 ",2007
696,IN,DNV-CUK1236839676.54,12/8/09,Held," 44,317 ",2007
1557,CN,SGS-UKL1236593858.96,12/8/09,Held," 19,493 ",2008
1960,CN,SGS-UKL1239181785.59,3/8/09,Held," 8,696 ",2008
1962,CN,SGS-UKL1239182049.34,3/8/09,Held," 2,554 ",2008
195,IN,TUEV-SUED1225106481.94,3/8/09,Held," 11,264 ",2007
1310,CN,SGS-UKL1234264390.28,31/7/09,Held," 69,349 ",2007
461,EC,TUEV-SUED1225817622.26,31/7/09,Held," 16,407 ",2007
99,KR,TUEV-SUED1241522594.57,31/7/09,Held," 977,174 ",2009
499,IN,SGS-UKL1237910342.88,30/7/09,Held," 66,600 ",2009
1003,IN,TUEV-SUED1215086451.96,30/7/09,Held," 14,904 ",2008
168,BR,TUEV-SUED1232460346.13,30/7/09,Held," 166,891 ",2008
165,BR,TUEV-SUED1233757397.4,30/7/09,Held," 104,530 ",2008
987,IN,DNV-CUK1235470730.72,29/7/09,Held," 29,239 ",2007
919,IN,DNV-CUK1238673764.34,29/7/09,Held," 22,998 ",2008
374,IN,DNV-CUK1234940314.09,27/7/09,Held," 28,684 ",2007
812,CN,DNV-CUK1240982517.67,27/7/09,Held," 723,354 ",2008
1408,CN,SGS-UKL1230887824.63,27/7/09,Held," 25,825 ",2008
955,IN,SGS-UKL1239029827.9,24/7/09,Held," 14,595 ",2008
1495,IN,TUEV-SUED1227531152.14,23/7/09,Held," 9,299 ",2008
911,BR,TUEV-SUED1233917611.79,23/7/09,Held," 19,623 ",2008
543,BR,BVQI1237392983.57,20/7/09,Held," 5,001 ",2008
838,IN,SGS-UKL1241520967.93,20/7/09,Held," 1,156,015 ",2008
773,BR,TUEV-SUED1232028529.22,20/7/09,Held," 111,986 ",2008
164,BR,TUEV-SUED1239205512.09,20/7/09,Held," 145,355 ",2008
147,IL,SGS-UKL1219313237.56,17/7/09,Held," 90,820 ",2005
1289,IN,SGS-UKL1229422700.78,17/7/09,Held," 42,647 ",2008
1236,IN,BVQI1227511382.43,16/7/09,Held," 14,703 ",2007
1555,CN,TUEV-SUED1229343627.85,16/7/09,Held," 18,165 ",2008
370,IN,SGS-UKL1224856842.67,15/7/09,Held," 48,512 ",2007
116,BR,TUEV-SUED1241429599.91,15/7/09,Held," 448,462 ",2009
172,GT,AENOR1232628180.32,14/7/09,Held," 44,313 ",2008
892,CN,DNV-CUK1223629845.87,14/7/09,Held," 444,842 ",2008
346,CL,SGS-UKL1225116029.6,14/7/09,Held," 144,769 ",2007
201,BR,SGS-UKL1232711532.28,14/7/09,Held," 26,440 ",2008
1592,CN,TUEV-SUED1221121025.06,14/7/09,Held," 21,668 ",2008
490,EG,DNV-CUK1238040987.87,13/7/09,Held," 753,401 ",2008
255,IN,SGS-UKL1231858782.79,13/7/09,Held," 18,380 ",2006
72,AR,SGS-UKL1220964911.3,10/7/09,Held," 21,827 ",2007
1425,CN,SGS-UKL1227698749.84,10/7/09,Held," 25,778 ",2008
1136,CN,TUEV-SUED1227017953.9,10/7/09,Held," 46,960 ",2007
603,BR,SGS-UKL1237194233.55,9/7/09,Held," 150,324 ",2008
366,CN,DNV-CUK1201531533.86,8/7/09,Held," 53,605 ",2007
73,GT,DNV-CUK1153470928.98,6/7/09,Held," 58,696 ",2004
981,CN,SGS-UKL1224583732.52,1/7/09,Held," 55,983 ",2008
232,CN,SGS-UKL1239699898.55,1/7/09,Held," 2,236,926 ",2009
165,BR,TUEV-SUED1221470996.7,1/7/09,Held," 115,835 ",2008
1128,CN,BVQI1235184205.55,29/6/09,Held," 106,322 ",2008
853,IN,RWTUV1235644560.42,29/6/09,Held," 20,911 ",2008
1147,CN,SGS-UKL1236765146.58,29/6/09,Held," 74,540 ",2008
273,IN,BVQI1213675589.27,26/6/09,Held," 25,646 ",2007
164,BR,TUEV-SUED1228997375.23,26/6/09,Held," 79,919 ",2008
1258,PH,TUEV-SUED1222672394.5,25/6/09,Held," 30,860 ",2008
971,IN,DNV-CUK1220961541.03,24/6/09,Held," 30,920 ",2007
306,CN,SGS-UKL1238753622.82,24/6/09,Held," 3,488,234 ",2008
519,BR,BVQI1231497728.04,23/6/09,Held," 163,004 ",2008
902,CN,DNV-CUK1223612381.81,23/6/09,Held," 224,540 ",2008
836,IN,RWTUV1228736247.84,23/6/09,Held," 38,962 ",2008
550,CN,SGS-UKL1235409554.88,23/6/09,Held," 3,773,707 ",2008
71,CN,TUEV-SUED1215768686.98,23/6/09,Held," 28,660 ",2007
99,KR,TUEV-SUED1231355185.93,23/6/09,Held," 2,009,207 ",2008
103,IN,RWTUV1233756103.76,22/6/09,Held," 26,366 ",2008
865,IN,SGS-UKL1190706469.92,22/6/09,Held," 96,480 ",2004
599,CN,SGS-UKL1227699398.11,22/6/09,Held," 92,939 ",2007
872,IN,TUEV-SUED1217852177.26,22/6/09,Held," 7,636 ",2007
1543,IN,TUEV-SUED1226589152.4,22/6/09,Held," 4,761 ",2008
970,IN,DNV-CUK1216616091.49,18/6/09,Held," 44,429 ",2006
1008,CN,RWTUV1229337347.53,18/6/09,Held," 28,914 ",2007
1462,IN,RWTUV1232447975.81,18/6/09,Held," 12,735 ",2008
1194,CN,SGS-UKL1239698683.77,18/6/09,Held," 1,221,551 ",2009
174,GT,AENOR1232629179.87,17/6/09,Held," 15,205 ",2008
229,BR,BVQI1225311867.6,17/6/09,Held," 24,754 ",2007
430,IN,BVQI1228719323.26,17/6/09,Held," 11,137 ",2008
750,IN,DNV-CUK1225790198.08,17/6/09,Held," 27,060 ",2007
178,BR,DNV-CUK1227773529.5,15/6/09,Held," 83,377 ",2006
1009,IN,RWTUV1217935721.62,15/6/09,Held," 4,829 ",2007
902,CN,DNV-CUK1210079703.14,12/6/09,Held," 144,057 ",2007
673,ID,DNV-CUK1198671528.11,11/6/09,Held," 90,804 ",2007
1262,CN,RWTUV1236258401.45,11/6/09,Held," 140,338 ",2008
840,CN,TUEV-SUED1226937731.24,11/6/09,Held," 160,582 ",2007
1320,CN,DNV-CUK1227594927.06,10/6/09,Held," 348,447 ",2008
823,CN,RWTUV1236256422.83,10/6/09,Held," 196,900 ",2008
455,CO,SGS-UKL1207643555.23,10/6/09,Held," 37,244 ",2006
1103,CN,BVQI1211157957.42,8/6/09,Held," 155,975 ",2007
202,BR,RWTUV1221126145.82,8/6/09,Held," 13,457 ",2008
549,CN,SGS-UKL1235565068.78,8/6/09,Held," 1,442,249 ",2008
1304,CN,SGS-UKL1210582576.38,5/6/09,Held," 125,028 ",2008
767,CN,SGS-UKL1235565832.04,5/6/09,Held," 1,100,871 ",2008
543,BR,BVQI1232148733.0,4/6/09,Held," 4,966 ",2008
1011,BR,TUEV-SUED1206954673.61,4/6/09,Held," 50,653 ",2007
116,BR,TUEV-SUED1227777806.56,4/6/09,Held," 326,036 ",2008
198,NI,TUEV-SUED1231850510.68,4/6/09,Held," 44,469 ",2008
456,IN,SGS-UKL1210772772.46,3/6/09,Held," 99,701 ",2007
450,ID,TUEV-SUED1193737420.3,3/6/09,Held," 22,352 ",2006
116,BR,TUEV-SUED1239007188.58,3/6/09,Held," 1,242,326 ",2009
99,KR,TUEV-SUED1239113062.79,3/6/09,Held," 1,835,896 ",2009
73,GT,DNV-CUK1153471151.12,1/6/09,Held," 67,461 ",2005
1,IN,DNV-CUK1238994516.02,1/6/09,Held," 938,770 ",2009
771,CN,BVQI1233747365.67,29/5/09,Held," 22,066 ",2008
290,KR,JACO1231992917.46,29/5/09,Held," 44,569 ",2008
222,KR,JACO1231993564.22,29/5/09,Held," 135,959 ",2008
1249,PE,TUEV-SUED1204809342.14,29/5/09,Held," 6,632 ",2007
707,IN,DNV-CUK1207208661.19,28/5/09,Held," 27,433 ",2004
193,CN,SGS-UKL1236595457.83,25/5/09,Held," 997,672 ",2008
911,BR,TUEV-SUED1221471548.26,25/5/09,Held," 27,021 ",2008
870,CN,SGS-UKL1231492382.12,22/5/09,Held," 216,042 ",2008
1446,CN,SGS-UKL1232102337.43,22/5/09,Held," 54,221 ",2008
1520,IN,SGS-UKL1232354314.51,22/5/09,Held," 12,096 ",2008
477,BR,BVQI1231496725.31,20/5/09,Held," 34,477 ",2008
613,IN,DNV-CUK1234764392.05,20/5/09,Held," 9,131 ",2007
850,IN,DNV-CUK1234764790.74,20/5/09,Held," 3,132 ",2007
794,IN,DNV-CUK1234774076.85,20/5/09,Held," 1,360 ",2007
1047,IN,RWTUV1194248045.03,20/5/09,Held," 86,589 ",2003
706,IN,SGS-UKL1204797552.98,20/5/09,Held," 8,356 ",2006
437,IN,SGS-UKL1228303229.24,20/5/09,Held," 41,711 ",2007
830,BR,BVQI1232555568.65,18/5/09,Held," 12,785 ",2008
445,IN,DNV-CUK1220960837.93,18/5/09,Held," 15,100 ",2006
479,IN,DNV-CUK1222764377.64,18/5/09,Held," 7,106 ",2006
994,CN,SGS-UKL1229686760.17,18/5/09,Held," 76,543 ",2008
520,BR,BVQI1231497245.78,15/5/09,Held," 56,331 ",2008
945,IN,DNV-CUK1215433488.52,14/5/09,Held," 10,943 ",2007
1174,IL,DNV-CUK1215676751.31,13/5/09,Held," 50,731 ",2007
161,MX,DNV-CUK1220818872.75,13/5/09,Held," 23,867 ",2007
225,MX,DNV-CUK1220819463.61,7/5/09,Held," 18,145 ",2007
413,MX,DNV-CUK1220855623.05,7/5/09,Held," 24,916 ",2007
257,MX,DNV-CUK1220854838.95,6/5/09,Held," 14,717 ",2007
196,MX,DNV-CUK1221824172.6,6/5/09,Held," 12,754 ",2007
1474,CN,SGS-UKL1227698425.19,6/5/09,Held," 43,383 ",2008
1451,CN,SGS-UKL1231147204.7,6/5/09,Held," 179,526 ",2008
1484,CN,BVQI1230191345.46,30/4/09,Held," 42,247 ",2008
335,BR,DNV-CUK1221556139.45,30/4/09,Held," 26,678 ",2007
325,IN,DNV-CUK1225778003.58,30/4/09,Held," 675,863 ",2008
876,AR,SGS-UKL1196347862.24,30/4/09,Held," 38,588 ",2000
186,IN,SGS-UKL1220350150.57,30/4/09,Held," 31,559 ",2007
868,CN,TUEV-SUED1231766677.73,30/4/09,Held," 2,898,009 ",2008
496,IN,dnv-cuk1217935407.68,30/4/09,Held," 65,441 ",2007
811,CN,DNV-CUK1203687079.48,29/4/09,Held," 119,591 ",2007
259,CL,SGS-UKL1225115702.83,29/4/09,Held," 154,309 ",2007
281,IN,TUEV-SUED1219931058.38,29/4/09,Held," 21,538 ",2007
695,CN,DNV-CUK1203148394.13,27/4/09,Held," 18,979 ",2007
561,CN,SGS-UKL1229687682.65,27/4/09,Held," 99,139 ",2008
576,CN,SGS-UKL1229687906.25,27/4/09,Held," 103,938 ",2008
11,CN,SGS-UKL1236340776.82,27/4/09,Held," 1,828,708 ",2008
332,IN,TUEV-SUED1216387256.01,27/4/09,Held," 53,887 ",2007
721,IN,RWTUV1234250439.12,24/4/09,Held," 4,645 ",2008
115,IN,SGS-UKL1234369783.23,24/4/09,Held," 1,781,887 ",2008
792,IN,DNV-CUK1229546925.51,22/4/09,Held," 24,014 ",2007
516,IN,RWTUV1231417847.41,22/4/09,Held," 69,072 ",2007
903,IN,SGS-UKL1228988304.41,22/4/09,Held," 51,386 ",2008
3,KR,DNV-CUK1223998597.75,21/4/09,Held," 639,759 ",2008
776,IN,RWTUV1206018026.68,21/4/09,Held," 10,924 ",2007
886,CN,RWTUV1215696836.78,16/4/09,Held," 54,473 ",2007
907,CN,SGS-UKL1215615570.57,15/4/09,Held," 118,518 ",2007
939,CN,SGS-UKL1227864227.96,15/4/09,Held," 19,961 ",2007
1194,CN,SGS-UKL1231950185.73,14/4/09,Held," 1,399,137 ",2008
1627,CN,BVQI1230315083.48,9/4/09,Held," 43,292 ",2008
1129,CN,SGS-UKL1230552168.48,9/4/09,Held," 51,600 ",2007
346,CL,SGS-UKL1192004923.14,8/4/09,Held," 40,786 ",2007
752,ZA,SGS-UKL1206958919.46,8/4/09,Held," 26,276 ",2008
376,IN,TUEV-SUED1221828225.12,8/4/09,Held," 21,453 ",2007
842,CN,SGS-UKL1218094725.68,6/4/09,Held," 95,355 ",2007
928,AR,SGS-UKL1225185658.57,6/4/09,Held," 14,265 ",2008
1734,CN,SGS-UKL1228735003.1,6/4/09,Held," 22,761 ",2008
996,CN,SGS-UKL1227863947.46,2/4/09,Held," 28,852 ",2008
